"ID","ID_FLUSSO","ANNO_PRA","NUM_PRA","COD_NUC","PRG_NUC","DAT_ACQUISIZIONE_DOC","PERCORSO_DOC","DAT_POPOLA_PILOTA"
"178201","202411","2024","00067840","020377","1",,,"07/11/2024"
"181634","202412","2024","00078172","020299","1",,,"06/12/2024"
"181804","202412","2024","00078173","020504","1",,,"06/12/2024"
"182265","202412","2024","00078174","014711","1",,,"06/12/2024"
"182266","202412","2024","00078175","014711","1",,,"06/12/2024"
"183346","202412","2024","00078176","015131","1",,,"06/12/2024"
"183408","202412","2024","00078177","020498","1",,,"06/12/2024"
"183641","202412","2024","00078178","020280","1",,,"06/12/2024"
"183760","202412","2024","00078179","020597","1",,,"06/12/2024"
"183690","202412","2024","00078180","020581","1",,,"06/12/2024"
"183549","202412","2024","00078181","020531","1",,,"06/12/2024"
"183636","202412","2024","00078182","020524","1",,,"06/12/2024"
"183726","202412","2024","00078183","020573","1",,,"06/12/2024"
"185441","202501","2024","00086700","014321","1",,,"08/01/2025"
"185512","202501","2024","00086701","021303","1",,,"08/01/2025"
"185728","202501","2024","00086702","021312","1",,,"08/01/2025"
"185759","202501","2024","00086703","021339","1",,,"08/01/2025"
"184289","202501","2024","00086704","021349","1",,,"08/01/2025"
"185661","202501","2024","00086705","014781","1",,,"08/01/2025"
"185811","202501","2024","00086706","021296","1",,,"08/01/2025"
"185815","202501","2024","00086707","021296","1",,,"08/01/2025"
"186145","202501","2024","00086708","021331","1",,,"08/01/2025"
"186411","202501","2024","00086709","021308","1",,,"08/01/2025"
"185301","202501","2024","00086710","021370","1",,,"08/01/2025"
"185742","202501","2024","00086711","021299","1",,,"08/01/2025"
"184482","202501","2024","00086712","021318","1",,,"08/01/2025"
"184553","202501","2024","00086713","020342","1",,,"08/01/2025"
"184894","202501","2024","00086714","021363","1",,,"08/01/2025"
"185860","202501","2024","00086715","021289","1",,,"08/01/2025"
"186154","202501","2024","00086716","021314","1",,,"08/01/2025"
"186187","202501","2024","00086717","021357","1",,,"08/01/2025"
"186195","202501","2024","00086718","021359","1",,,"08/01/2025"
"186599","202501","2024","00086719","021334","1",,,"08/01/2025"
"186890","202501","2024","00086720","021348","1",,,"08/01/2025"
"184544","202501","2024","00086721","021377","1",,,"08/01/2025"
"186640","202501","2024","00086722","014913","1",,,"08/01/2025"
"186643","202501","2024","00086723","014913","1",,,"08/01/2025"
"184267","202501","2024","00086724","021367","1",,,"08/01/2025"
"184371","202501","2024","00086725","021333","1",,,"08/01/2025"
"185717","202501","2024","00086726","021304","1",,,"08/01/2025"
"184559","202501","2024","00086727","021309","1",,,"08/01/2025"
"186155","202501","2024","00086728","014939","1",,,"08/01/2025"
"186284","202501","2024","00086729","021315","1",,,"08/01/2025"
"185785","202501","2024","00086730","019809","1",,,"08/01/2025"
"185818","202501","2024","00086731","021296","1",,,"08/01/2025"
"186111","202501","2024","00086732","020595","1",,,"08/01/2025"
"186824","202501","2024","00086733","021360","1",,,"08/01/2025"
"182319","202501","2024","00086734","021335","1",,,"08/01/2025"
"184496","202501","2024","00086735","021341","1",,,"08/01/2025"
"184816","202501","2024","00086736","021375","1",,,"08/01/2025"
"184966","202501","2024","00086737","021293","1",,,"08/01/2025"
"185750","202501","2024","00086738","019488","1",,,"08/01/2025"
"185817","202501","2024","00086739","021287","1",,,"08/01/2025"
"184311","202501","2024","00086740","021291","1",,,"08/01/2025"
"186668","202501","2024","00086741","021322","1",,,"08/01/2025"
"185774","202501","2024","00086742","021329","1",,,"08/01/2025"
"184738","202501","2024","00086743","021319","1",,,"08/01/2025"
"184832","202501","2024","00086744","021358","1",,,"08/01/2025"
"185872","202501","2024","00086745","021325","1",,,"08/01/2025"
"184454","202501","2024","00086746","021338","1",,,"08/01/2025"
"184557","202501","2024","00086747","021324","1",,,"08/01/2025"
"185068","202501","2024","00086748","021330","1",,,"08/01/2025"
"185231","202501","2024","00086749","021290","1",,,"08/01/2025"
"185668","202501","2024","00086750","021292","1",,,"08/01/2025"
"186323","202501","2024","00086751","019518","1",,,"08/01/2025"
"184368","202501","2024","00086752","020492","1",,,"08/01/2025"
"186147","202501","2024","00086753","021352","1",,,"08/01/2025"
"184358","202501","2024","00086754","021305","1",,,"08/01/2025"
"184500","202501","2024","00086755","021341","1",,,"08/01/2025"
"185305","202501","2024","00086756","021302","1",,,"08/01/2025"
"185313","202501","2024","00086757","020377","1",,,"08/01/2025"
"185903","202501","2024","00086758","021282","1",,,"08/01/2025"
"185941","202501","2024","00086759","021332","1",,,"08/01/2025"
"186001","202501","2024","00086760","019884","1",,,"08/01/2025"
"184670","202501","2024","00086761","021281","1",,,"08/01/2025"
"184279","202501","2024","00086762","014476","1",,,"08/01/2025"
"184898","202501","2024","00086763","021286","1",,,"08/01/2025"
"185438","202501","2024","00086764","021345","1",,,"08/01/2025"
"186004","202501","2024","00086765","021288","1",,,"08/01/2025"
"186311","202501","2024","00086766","021297","1",,,"08/01/2025"
"186334","202501","2024","00086767","021376","1",,,"08/01/2025"
"186662","202501","2024","00086768","021350","1",,,"08/01/2025"
"184550","202501","2024","00086769","021343","1",,,"08/01/2025"
"184965","202501","2024","00086770","021364","1",,,"08/01/2025"
"185949","202501","2024","00086771","019875","1",,,"08/01/2025"
"186316","202501","2024","00086772","019518","1",,,"08/01/2025"
"184406","202501","2024","00086773","021374","1",,,"08/01/2025"
"185714","202501","2024","00086774","021369","1",,,"08/01/2025"
"185769","202501","2024","00086775","019464","1",,,"08/01/2025"
"185805","202501","2024","00086776","021344","1",,,"08/01/2025"
"186806","202501","2024","00086777","021294","1",,,"08/01/2025"
"184242","202501","2024","00086778","021373","1",,,"08/01/2025"
"184523","202501","2024","00086779","021342","1",,,"08/01/2025"
"184662","202501","2024","00086780","014785","1",,,"08/01/2025"
"184277","202501","2024","00086781","019901","1",,,"08/01/2025"
"186156","202501","2024","00086782","014939","1",,,"08/01/2025"
"184334","202501","2024","00086783","021285","1",,,"08/01/2025"
"184839","202501","2024","00086784","019658","1",,,"08/01/2025"
"185074","202501","2024","00086785","021330","1",,,"08/01/2025"
"185325","202501","2024","00086786","019544","1",,,"08/01/2025"
"185420","202501","2024","00086787","021295","1",,,"08/01/2025"
"185606","202501","2024","00086788","021365","1",,,"08/01/2025"
"185691","202501","2024","00086789","021346","1",,,"08/01/2025"
"186026","202501","2024","00086790","014863","1",,,"08/01/2025"
"186034","202501","2024","00086791","021316","1",,,"08/01/2025"
"186095","202501","2024","00086792","021368","1",,,"08/01/2025"
"186465","202501","2024","00086793","021313","1",,,"08/01/2025"
"186786","202501","2024","00086794","021313","1",,,"08/01/2025"
"184318","202501","2024","00086795","021280","1",,,"08/01/2025"
"184592","202501","2024","00086796","020319","1",,,"08/01/2025"
"186031","202501","2024","00086797","021320","1",,,"08/01/2025"
"186665","202501","2024","00086798","021350","1",,,"08/01/2025"
"184563","202501","2024","00086799","021343","1",,,"08/01/2025"
"184938","202501","2024","00086800","019852","1",,,"08/01/2025"
"185197","202501","2024","00086801","021310","1",,,"08/01/2025"
"185410","202501","2024","00086802","021328","1",,,"08/01/2025"
"184205","202501","2024","00086803","021317","1",,,"08/01/2025"
"184239","202501","2024","00086804","021354","1",,,"08/01/2025"
"184296","202501","2024","00086805","021361","1",,,"08/01/2025"
"186104","202501","2024","00086806","021323","1",,,"08/01/2025"
"184597","202501","2024","00086807","021356","1",,,"08/01/2025"
"186304","202501","2024","00086808","021321","1",,,"08/01/2025"
"183266","202501","2024","00086809","014510","1",,,"08/01/2025"
"184566","202501","2024","00086810","021343","1",,,"08/01/2025"
"184721","202501","2024","00086811","019674","1",,,"08/01/2025"
"184947","202501","2024","00086812","019852","1",,,"08/01/2025"
"185265","202501","2024","00086813","014741","1",,,"08/01/2025"
"186112","202501","2024","00086814","021300","1",,,"08/01/2025"
"186642","202501","2024","00086815","014913","1",,,"08/01/2025"
"184336","202501","2024","00086816","021355","1",,,"08/01/2025"
"184729","202501","2024","00086817","021351","1",,,"08/01/2025"
"184863","202501","2024","00086818","021311","1",,,"08/01/2025"
"185923","202501","2024","00086819","021347","1",,,"08/01/2025"
"185976","202501","2024","00086820","021337","1",,,"08/01/2025"
"186827","202501","2024","00086821","021360","1",,,"08/01/2025"
"186083","202501","2024","00086822","021306","1",,,"08/01/2025"
"186101","202501","2024","00086823","021298","1",,,"08/01/2025"
"186161","202501","2024","00086824","021307","1",,,"08/01/2025"
"169880","202501","2024","00086825","019668","1",,,"08/01/2025"
"184469","202501","2024","00086826","021336","1",,,"08/01/2025"
"184599","202501","2024","00086827","020634","1",,,"08/01/2025"
"184710","202501","2024","00086828","020538","1",,,"08/01/2025"
"184770","202501","2024","00086829","014715","1",,,"08/01/2025"
"185090","202501","2024","00086830","019228","1",,,"08/01/2025"
"186039","202501","2024","00086831","020507","1",,,"08/01/2025"
"186644","202501","2024","00086832","014913","1",,,"08/01/2025"
"184677","202501","2024","00086833","021281","1",,,"08/01/2025"
"185226","202501","2024","00086834","021340","1",,,"08/01/2025"
"186051","202501","2024","00086835","014899","1",,,"08/01/2025"
"186094","202501","2024","00086836","021284","1",,,"08/01/2025"
"186761","202501","2024","00086837","015109","1",,,"08/01/2025"
"184320","202501","2024","00086838","021366","1",,,"08/01/2025"
"184994","202501","2024","00086839","021327","1",,,"08/01/2025"
"185507","202501","2024","00086840","021326","1",,,"08/01/2025"
"184424","202501","2024","00086841","020371","1",,,"08/01/2025"
"184551","202501","2024","00086842","014752","1",,,"08/01/2025"
"186635","202501","2024","00086843","014913","1",,,"08/01/2025"
"184259","202501","2024","00086844","021301","1",,,"08/01/2025"
"184342","202501","2024","00086845","021353","1",,,"08/01/2025"
"185602","202501","2024","00086846","021283","1",,,"08/01/2025"
"185609","202501","2024","00086847","021365","1",,,"08/01/2025"
"185809","202501","2024","00086848","014734","1",,,"08/01/2025"
"182438","202501","2024","00086849","021362","1",,,"08/01/2025"
"184281","202501","2024","00086850","021372","1",,,"08/01/2025"
"184383","202501","2024","00086851","021371","1",,,"08/01/2025"
"171122","202410","2024","00059757","019347","1",,,"10/10/2024"
"171128","202410","2024","00059758","019347","1",,,"10/10/2024"
"170953","202410","2024","00059759","019894","1",,,"10/10/2024"
"172052","202410","2024","00059760","019886","1",,,"10/10/2024"
"170369","202410","2024","00059761","019843","1",,,"10/10/2024"
"170547","202410","2024","00059762","015082","1",,,"10/10/2024"
"171698","202410","2024","00059763","019832","1",,,"10/10/2024"
"169572","202410","2024","00059764","019884","1",,,"10/10/2024"
"171461","202410","2024","00059765","019854","1",,,"10/10/2024"
"172437","202410","2024","00059766","019811","1",,,"10/10/2024"
"170541","202410","2024","00059767","019856","1",,,"10/10/2024"
"170931","202410","2024","00059768","019817","1",,,"10/10/2024"
"171144","202410","2024","00059769","019845","1",,,"10/10/2024"
"173479","202410","2024","00059770","015128","1",,,"10/10/2024"
"175438","202410","2024","00059771","019823","1",,,"10/10/2024"
"175450","202410","2024","00059772","014545","1",,,"10/10/2024"
"175468","202410","2024","00059773","019805","1",,,"10/10/2024"
"170542","202410","2024","00059774","019911","1",,,"10/10/2024"
"171130","202410","2024","00059775","019347","1",,,"10/10/2024"
"170549","202410","2024","00059776","019806","1",,,"10/10/2024"
"172011","202410","2024","00059777","019881","1",,,"10/10/2024"
"174597","202410","2024","00059778","015074","1",,,"10/10/2024"
"175447","202410","2024","00059779","019813","1",,,"10/10/2024"
"175684","202410","2024","00059780","019836","1",,,"10/10/2024"
"168421","202410","2024","00059781","014802","1",,,"10/10/2024"
"170011","202410","2024","00059782","019531","1",,,"10/10/2024"
"170387","202410","2024","00059783","019864","1",,,"10/10/2024"
"170859","202410","2024","00059784","019846","1",,,"10/10/2024"
"170895","202410","2024","00059785","019885","1",,,"10/10/2024"
"170925","202410","2024","00059786","019817","1",,,"10/10/2024"
"170926","202410","2024","00059787","019895","1",,,"10/10/2024"
"167501","202410","2024","00059788","019237","1",,,"10/10/2024"
"172263","202410","2024","00059789","019666","1",,,"10/10/2024"
"172003","202410","2024","00059790","019800","1",,,"10/10/2024"
"173373","202410","2024","00059791","019822","1",,,"10/10/2024"
"174149","202410","2024","00059792","014884","1",,,"10/10/2024"
"174978","202410","2024","00059793","014307","1",,,"10/10/2024"
"170626","202410","2024","00059794","019899","1",,,"10/10/2024"
"171131","202410","2024","00059795","019347","1",,,"10/10/2024"
"171864","202410","2024","00059796","019912","1",,,"10/10/2024"
"174034","202410","2024","00059797","019246","1",,,"10/10/2024"
"170358","202410","2024","00059798","019861","1",,,"10/10/2024"
"170372","202410","2024","00059799","019816","1",,,"10/10/2024"
"170937","202410","2024","00059800","019895","1",,,"10/10/2024"
"171003","202410","2024","00059801","019834","1",,,"10/10/2024"
"167896","202410","2024","00059802","019901","1",,,"10/10/2024"
"168372","202410","2024","00059803","019830","1",,,"10/10/2024"
"171293","202410","2024","00059804","019866","1",,,"10/10/2024"
"172855","202410","2024","00059805","019842","1",,,"10/10/2024"
"172921","202410","2024","00059806","019880","1",,,"10/10/2024"
"175627","202410","2024","00059807","019814","1",,,"10/10/2024"
"170749","202410","2024","00059808","019910","1",,,"10/10/2024"
"171073","202410","2024","00059809","014334","1",,,"10/10/2024"
"161336","202410","2024","00059810","019350","1",,,"10/10/2024"
"171675","202410","2024","00059811","019876","1",,,"10/10/2024"
"173264","202410","2024","00059812","019913","1",,,"10/10/2024"
"173320","202410","2024","00059813","019844","1",,,"10/10/2024"
"169795","202410","2024","00059814","019905","1",,,"10/10/2024"
"167493","202410","2024","00059815","019863","1",,,"10/10/2024"
"169774","202410","2024","00059816","019835","1",,,"10/10/2024"
"169945","202410","2024","00059817","019852","1",,,"10/10/2024"
"172950","202410","2024","00059818","019847","1",,,"10/10/2024"
"175223","202410","2024","00059819","019883","1",,,"10/10/2024"
"175412","202410","2024","00059820","019859","1",,,"10/10/2024"
"171123","202410","2024","00059821","019820","1",,,"10/10/2024"
"168075","202410","2024","00059822","015090","1",,,"10/10/2024"
"174686","202410","2024","00059823","019877","1",,,"10/10/2024"
"175196","202410","2024","00059824","019858","1",,,"10/10/2024"
"172026","202410","2024","00059825","019810","1",,,"10/10/2024"
"173055","202410","2024","00059826","019807","1",,,"10/10/2024"
"173474","202410","2024","00059827","019827","1",,,"10/10/2024"
"172651","202410","2024","00059828","019825","1",,,"10/10/2024"
"168881","202410","2024","00059829","019904","1",,,"10/10/2024"
"171640","202410","2024","00059830","019269","1",,,"10/10/2024"
"172748","202410","2024","00059831","014869","1",,,"10/10/2024"
"174692","202410","2024","00059832","019896","1",,,"10/10/2024"
"174740","202410","2024","00059833","019875","1",,,"10/10/2024"
"175474","202410","2024","00059834","019805","1",,,"10/10/2024"
"168458","202410","2024","00059835","019865","1",,,"10/10/2024"
"169746","202410","2024","00059836","019879","1",,,"10/10/2024"
"172226","202410","2024","00059837","019801","1",,,"10/10/2024"
"172769","202410","2024","00059838","015131","1",,,"10/10/2024"
"172925","202410","2024","00059839","019855","1",,,"10/10/2024"
"173907","202410","2024","00059840","019878","1",,,"10/10/2024"
"175821","202410","2024","00059841","019890","1",,,"10/10/2024"
"168920","202410","2024","00059842","019898","1",,,"10/10/2024"
"169152","202410","2024","00059843","019860","1",,,"10/10/2024"
"170298","202410","2024","00059844","019871","1",,,"10/10/2024"
"170357","202410","2024","00059845","019303","1",,,"10/10/2024"
"172248","202410","2024","00059846","014432","1",,,"10/10/2024"
"173912","202410","2024","00059847","015109","1",,,"10/10/2024"
"167180","202410","2024","00059848","019907","1",,,"10/10/2024"
"169489","202410","2024","00059849","019849","1",,,"10/10/2024"
"172010","202410","2024","00059850","019815","1",,,"10/10/2024"
"172491","202410","2024","00059851","014527","1",,,"10/10/2024"
"173070","202410","2024","00059852","019802","1",,,"10/10/2024"
"173736","202410","2024","00059853","019839","1",,,"10/10/2024"
"174257","202410","2024","00059854","019909","1",,,"10/10/2024"
"169224","202410","2024","00059855","019804","1",,,"10/10/2024"
"169721","202410","2024","00059856","019827","1",,,"10/10/2024"
"169929","202410","2024","00059857","019887","1",,,"10/10/2024"
"170743","202410","2024","00059858","019897","1",,,"10/10/2024"
"174032","202410","2024","00059859","019906","1",,,"10/10/2024"
"174646","202410","2024","00059860","019902","1",,,"10/10/2024"
"171612","202410","2024","00059861","019900","1",,,"10/10/2024"
"172203","202410","2024","00059862","019828","1",,,"10/10/2024"
"172421","202410","2024","00059863","019851","1",,,"10/10/2024"
"174987","202410","2024","00059864","019853","1",,,"10/10/2024"
"175402","202410","2024","00059865","019872","1",,,"10/10/2024"
"166474","202410","2024","00059866","019837","1",,,"10/10/2024"
"168644","202410","2024","00059867","019892","1",,,"10/10/2024"
"168877","202410","2024","00059868","019848","1",,,"10/10/2024"
"172936","202410","2024","00059869","019254","1",,,"10/10/2024"
"172952","202410","2024","00059870","019819","1",,,"10/10/2024"
"173112","202410","2024","00059871","019636","1",,,"10/10/2024"
"174228","202410","2024","00059872","019517","1",,,"10/10/2024"
"171133","202410","2024","00059873","019347","1",,,"10/10/2024"
"168594","202410","2024","00059874","019867","1",,,"10/10/2024"
"169717","202410","2024","00059875","019803","1",,,"10/10/2024"
"171430","202410","2024","00059876","019862","1",,,"10/10/2024"
"172502","202410","2024","00059877","019831","1",,,"10/10/2024"
"172811","202410","2024","00059878","019873","1",,,"10/10/2024"
"172893","202410","2024","00059879","014777","1",,,"10/10/2024"
"173487","202410","2024","00059880","019888","1",,,"10/10/2024"
"175877","202410","2024","00059881","019891","1",,,"10/10/2024"
"168609","202410","2024","00059882","019893","1",,,"10/10/2024"
"170352","202410","2024","00059883","019874","1",,,"10/10/2024"
"170380","202410","2024","00059884","019868","1",,,"10/10/2024"
"170389","202410","2024","00059885","019864","1",,,"10/10/2024"
"170809","202410","2024","00059886","019914","1",,,"10/10/2024"
"172017","202410","2024","00059887","019838","1",,,"10/10/2024"
"172886","202410","2024","00059888","019798","1",,,"10/10/2024"
"168080","202410","2024","00059889","015090","1",,,"10/10/2024"
"168795","202410","2024","00059890","019824","1",,,"10/10/2024"
"172285","202410","2024","00059891","019908","1",,,"10/10/2024"
"166906","202410","2024","00059892","019621","1",,,"10/10/2024"
"171582","202410","2024","00059893","019818","1",,,"10/10/2024"
"172085","202410","2024","00059894","019840","1",,,"10/10/2024"
"173716","202410","2024","00059895","019870","1",,,"10/10/2024"
"175551","202410","2024","00059896","019808","1",,,"10/10/2024"
"168085","202410","2024","00059897","014691","1",,,"10/10/2024"
"170797","202410","2024","00059898","019841","1",,,"10/10/2024"
"172006","202410","2024","00059899","019869","1",,,"10/10/2024"
"168272","202410","2024","00059900","019829","1",,,"10/10/2024"
"168513","202410","2024","00059901","014519","1",,,"10/10/2024"
"169749","202410","2024","00059902","019879","1",,,"10/10/2024"
"170697","202410","2024","00059903","019889","1",,,"10/10/2024"
"170943","202410","2024","00059904","019812","1",,,"10/10/2024"
"172184","202410","2024","00059905","019799","1",,,"10/10/2024"
"172711","202410","2024","00059906","019903","1",,,"10/10/2024"
"172761","202410","2024","00059907","019821","1",,,"10/10/2024"
"169877","202410","2024","00059908","019857","1",,,"10/10/2024"
"170602","202410","2024","00059909","019882","1",,,"10/10/2024"
"173408","202410","2024","00059910","019809","1",,,"10/10/2024"
"174588","202410","2024","00059911","019833","1",,,"10/10/2024"
"172573","202410","2024","00059912","019826","1",,,"10/10/2024"
"172664","202410","2024","00059913","019850","1",,,"10/10/2024"
"179282","202411","2024","00067684","020370","1",,,"07/11/2024"
"176862","202411","2024","00067685","020275","1",,,"07/11/2024"
"177049","202411","2024","00067686","020343","1",,,"07/11/2024"
"179489","202411","2024","00067687","020322","1",,,"07/11/2024"
"179536","202411","2024","00067688","019658","1",,,"07/11/2024"
"179868","202411","2024","00067689","020334","1",,,"07/11/2024"
"181811","202412","2024","00077990","020602","1",,,"06/12/2024"
"182346","202412","2024","00077991","020501","1",,,"06/12/2024"
"182359","202412","2024","00077992","020550","1",,,"06/12/2024"
"181819","202412","2024","00077993","019649","1",,,"06/12/2024"
"183708","202412","2024","00077994","020288","1",,,"06/12/2024"
"183757","202412","2024","00077995","020611","1",,,"06/12/2024"
"184026","202412","2024","00077996","020530","1",,,"06/12/2024"
"182991","202412","2024","00077997","020538","1",,,"06/12/2024"
"184083","202412","2024","00077998","020543","1",,,"06/12/2024"
"183316","202412","2024","00077999","020509","1",,,"06/12/2024"
"183758","202412","2024","00078000","020519","1",,,"06/12/2024"
"184160","202412","2024","00078001","020497","1",,,"06/12/2024"
"181312","202412","2024","00078002","019874","1",,,"06/12/2024"
"181485","202412","2024","00078003","020585","1",,,"06/12/2024"
"182046","202412","2024","00078004","020536","1",,,"06/12/2024"
"183285","202412","2024","00078005","020603","1",,,"06/12/2024"
"183327","202412","2024","00078006","020592","1",,,"06/12/2024"
"181661","202412","2024","00078007","020271","1",,,"06/12/2024"
"182045","202412","2024","00078008","020494","1",,,"06/12/2024"
"181633","202412","2024","00078009","020528","1",,,"06/12/2024"
"182601","202412","2024","00078010","014338","1",,,"06/12/2024"
"182721","202412","2024","00078011","020570","1",,,"06/12/2024"
"183209","202412","2024","00078012","020625","1",,,"06/12/2024"
"182714","202412","2024","00078013","020578","1",,,"06/12/2024"
"182792","202412","2024","00078014","020604","1",,,"06/12/2024"
"182984","202412","2024","00078015","020548","1",,,"06/12/2024"
"183235","202412","2024","00078016","020627","1",,,"06/12/2024"
"182262","202412","2024","00078017","014711","1",,,"06/12/2024"
"184013","202412","2024","00078018","020599","1",,,"06/12/2024"
"182387","202412","2024","00078019","020593","1",,,"06/12/2024"
"182819","202412","2024","00078020","020567","1",,,"06/12/2024"
"183048","202412","2024","00078021","020529","1",,,"06/12/2024"
"183273","202412","2024","00078022","020551","1",,,"06/12/2024"
"183442","202412","2024","00078023","020522","1",,,"06/12/2024"
"183276","202412","2024","00078024","020624","1",,,"06/12/2024"
"183389","202412","2024","00078025","020601","1",,,"06/12/2024"
"183452","202412","2024","00078026","020626","1",,,"06/12/2024"
"182948","202412","2024","00078027","020546","1",,,"06/12/2024"
"183885","202412","2024","00078028","020613","1",,,"06/12/2024"
"178735","202412","2024","00078029","020506","1",,,"06/12/2024"
"181469","202412","2024","00078030","020512","1",,,"06/12/2024"
"182313","202412","2024","00078031","020574","1",,,"06/12/2024"
"184159","202412","2024","00078032","020497","1",,,"06/12/2024"
"182534","202412","2024","00078033","019617","1",,,"06/12/2024"
"182571","202412","2024","00078034","020559","1",,,"06/12/2024"
"182972","202412","2024","00078035","020629","1",,,"06/12/2024"
"183328","202412","2024","00078036","020605","1",,,"06/12/2024"
"183580","202412","2024","00078037","020596","1",,,"06/12/2024"
"182743","202412","2024","00078038","020561","1",,,"06/12/2024"
"182962","202412","2024","00078039","020628","1",,,"06/12/2024"
"182969","202412","2024","00078040","019237","1",,,"06/12/2024"
"182985","202412","2024","00078041","020580","1",,,"06/12/2024"
"183091","202412","2024","00078042","020575","1",,,"06/12/2024"
"183410","202412","2024","00078043","020623","1",,,"06/12/2024"
"183588","202412","2024","00078044","020620","1",,,"06/12/2024"
"184084","202412","2024","00078045","020488","1",,,"06/12/2024"
"182156","202412","2024","00078046","020589","1",,,"06/12/2024"
"183488","202412","2024","00078047","020586","1",,,"06/12/2024"
"183633","202412","2024","00078048","020510","1",,,"06/12/2024"
"183647","202412","2024","00078049","020492","1",,,"06/12/2024"
"181445","202412","2024","00078050","020557","1",,,"06/12/2024"
"182112","202412","2024","00078051","020595","1",,,"06/12/2024"
"182751","202412","2024","00078052","020545","1",,,"06/12/2024"
"183019","202412","2024","00078053","020598","1",,,"06/12/2024"
"183681","202412","2024","00078054","020616","1",,,"06/12/2024"
"183728","202412","2024","00078055","020633","1",,,"06/12/2024"
"183943","202412","2024","00078056","020615","1",,,"06/12/2024"
"182161","202412","2024","00078057","020572","1",,,"06/12/2024"
"184122","202412","2024","00078058","015090","1",,,"06/12/2024"
"183645","202412","2024","00078059","020635","1",,,"06/12/2024"
"183554","202412","2024","00078060","020606","1",,,"06/12/2024"
"182267","202412","2024","00078061","014711","1",,,"06/12/2024"
"181345","202412","2024","00078062","020608","1",,,"06/12/2024"
"183643","202412","2024","00078063","020492","1",,,"06/12/2024"
"181951","202412","2024","00078064","020317","1",,,"06/12/2024"
"183038","202412","2024","00078065","020513","1",,,"06/12/2024"
"183133","202412","2024","00078066","020532","1",,,"06/12/2024"
"183517","202412","2024","00078067","020517","1",,,"06/12/2024"
"183743","202412","2024","00078068","020622","1",,,"06/12/2024"
"184049","202412","2024","00078069","020617","1",,,"06/12/2024"
"183754","202412","2024","00078070","020489","1",,,"06/12/2024"
"182533","202412","2024","00078071","020569","1",,,"06/12/2024"
"182806","202412","2024","00078072","020490","1",,,"06/12/2024"
"183020","202412","2024","00078073","020598","1",,,"06/12/2024"
"183809","202412","2024","00078074","020558","1",,,"06/12/2024"
"179863","202412","2024","00078075","020508","1",,,"06/12/2024"
"181692","202412","2024","00078076","020566","1",,,"06/12/2024"
"181800","202412","2024","00078077","020505","1",,,"06/12/2024"
"181908","202412","2024","00078078","020502","1",,,"06/12/2024"
"182444","202412","2024","00078079","020560","1",,,"06/12/2024"
"182701","202412","2024","00078080","020579","1",,,"06/12/2024"
"181418","202412","2024","00078081","020315","1",,,"06/12/2024"
"181462","202412","2024","00078082","020514","1",,,"06/12/2024"
"181599","202412","2024","00078083","015090","1",,,"06/12/2024"
"182088","202412","2024","00078084","020345","1",,,"06/12/2024"
"183348","202412","2024","00078085","020499","1",,,"06/12/2024"
"183907","202412","2024","00078086","020556","1",,,"06/12/2024"
"182879","202412","2024","00078087","020526","1",,,"06/12/2024"
"181639","202412","2024","00078088","020299","1",,,"06/12/2024"
"182550","202412","2024","00078089","020554","1",,,"06/12/2024"
"182333","202412","2024","00078155","019378","1",,,"06/12/2024"
"186035","202503","2024","00090843","032851","1",,,"29/03/2025"
"192430","202503","2024","00090844","032808","1",,,"29/03/2025"
"195872","202503","2025","00023445","032813","1",,,"29/03/2025"
"201127","202503","2025","00023446","019668","1",,,"29/03/2025"
"204176","202503","2025","00023447","032866","1",,,"29/03/2025"
"200269","202503","2024","00090845","032842","1",,,"29/03/2025"
"204220","202503","2025","00023448","019559","1",,,"29/03/2025"
"204751","202503","2025","00023449","032806","1",,,"29/03/2025"
"200829","202503","2025","00023450","032863","1",,,"29/03/2025"
"195335","202503","2025","00023451","032840","1",,,"29/03/2025"
"197469","202503","2025","00023452","014339","1",,,"29/03/2025"
"201750","202503","2024","00090846","032818","1",,,"29/03/2025"
"204526","202503","2025","00023453","032790","1",,,"29/03/2025"
"199296","202503","2024","00090847","032850","1",,,"29/03/2025"
"203612","202503","2025","00023454","032871","1",,,"29/03/2025"
"195593","202503","2025","00023455","020278","1",,,"29/03/2025"
"194642","202503","2024","00090848","032799","1",,,"29/03/2025"
"197420","202503","2024","00090849","020506","1",,,"29/03/2025"
"203132","202503","2024","00090850","032821","1",,,"29/03/2025"
"199969","202503","2025","00023456","032786","1",,,"29/03/2025"
"204101","202503","2025","00023457","032796","1",,,"29/03/2025"
"204368","202503","2025","00023458","032869","1",,,"29/03/2025"
"203487","202503","2024","00090851","032814","1",,,"29/03/2025"
"203943","202503","2025","00023459","014913","1",,,"29/03/2025"
"204845","202503","2024","00090852","032812","1",,,"29/03/2025"
"191385","202503","2025","00023460","032826","1",,,"29/03/2025"
"195893","202503","2024","00090853","032830","1",,,"29/03/2025"
"195119","202503","2025","00023461","032816","1",,,"29/03/2025"
"200695","202503","2025","00023462","032847","1",,,"29/03/2025"
"199544","202503","2025","00023463","032811","1",,,"29/03/2025"
"195546","202503","2025","00023464","032798","1",,,"29/03/2025"
"196397","202503","2025","00023465","032858","1",,,"29/03/2025"
"198903","202503","2024","00090854","032821","1",,,"29/03/2025"
"201141","202503","2024","00090855","030142","1",,,"29/03/2025"
