"TIPO_PAGAMENTO","PRG_ASSEGNO","NUM_ASSEGNO_BONIFICO","DAT_PAGAMENTO","IMPORTO","COD_ENTE_INTEST","DAT_ADDEBITO","FLG_STAMPATO","FLG_A_B_UFFICIO","ORIGINE","COD_COMP","COD_PROVIDER","COD_NUC","PRG_NUC","INTEST_DEC_1","INTEST_DEC_2","NOTA_1","NOTA_2","NOTA_3","COD_STR"
"B","31010","31010","2024-07-04 00:00:00.0","116",,,"S","S","P","0001",,"004467","1",,,"2024","00035840",,
"B","31011","31011","2024-07-04 00:00:00.0","65",,,"S","S","P","0001",,"004467","1",,,"2024","00035843",,
"B","31012","31012","2024-07-04 00:00:00.0","175",,,"S","S","P","0001",,"009186","4",,,"2024","00035854",,
"B","31013","31013","2024-07-04 00:00:00.0","550",,,"S","S","P","0001",,"009186","4",,,"2024","00035856",,
"B","31014","31014","2024-07-04 00:00:00.0","100",,,"S","S","P","0001",,"011044","1",,,"2024","00035858",,
"B","31015","31015","2024-07-04 00:00:00.0","36",,,"S","S","P","0001",,"008113","1",,,"2024","00035860",,
"B","31016","31016","2024-07-04 00:00:00.0","44.32",,,"S","S","P","0073",,"013171","3",,,"2024","00035862",,
"B","31017","31017","2024-07-04 00:00:00.0","46.15",,,"S","S","P","0001",,"011263","1",,,"2024","00035864",,
"B","31018","31018","2024-07-04 00:00:00.0","105",,,"S","S","P","0001",,"011263","1",,,"2024","00035866",,
"B","31019","31019","2024-07-04 00:00:00.0","105",,,"S","S","P","0001",,"011263","1",,,"2024","00035868",,
"B","31020","31020","2024-07-04 00:00:00.0","550",,,"S","S","P","0073",,"012201","1",,,"2024","00035870",,
"B","31021","31021","2024-07-04 00:00:00.0","130",,,"S","S","P","0001",,"004811","2",,,"2024","00035872",,
"B","31022","31022","2024-07-04 00:00:00.0","66.5",,,"S","S","P","0001",,"006194","1",,,"2024","00035874",,
"B","31023","31023","2024-07-04 00:00:00.0","5",,,"S","S","P","0073",,"013295","1",,,"2024","00035878",,
"B","31024","31024","2024-07-04 00:00:00.0","83",,,"S","S","P","0001",,"008440","1",,,"2024","00035880",,
"B","31025","31025","2024-07-04 00:00:00.0","100",,,"S","S","P","0001",,"010986","4",,,"2024","00035883",,
"B","31026","31026","2024-07-04 00:00:00.0","46.15",,,"S","S","P","0001",,"010986","4",,,"2024","00035888",,
"B","31027","31027","2024-07-04 00:00:00.0","42",,,"S","S","P","0001",,"011206","1",,,"2024","00035890",,
"B","31028","31028","2024-07-04 00:00:00.0","49",,,"S","S","P","0001",,"011292","1",,,"2024","00035897",,
"B","31029","31029","2024-07-04 00:00:00.0","1500",,,"S","S","P","0005",,"006434","2",,,"2024","00035901",,
"B","31030","31030","2024-07-04 00:00:00.0","200",,,"S","S","P","0001",,"007786","1",,,"2024","00035905",,
"B","31031","31031","2024-07-04 00:00:00.0","200",,,"S","S","P","0001",,"007786","2",,,"2024","00035907",,
"B","31032","31032","2024-07-04 00:00:00.0","34.1",,,"S","S","P","0001",,"008117","1",,,"2024","00035909",,
"B","31033","31033","2024-07-04 00:00:00.0","28",,,"S","S","P","0005",,"006414","1",,,"2024","00035911",,
"B","31034","31034","2024-07-04 00:00:00.0","200",,,"S","S","P","0073",,"012847","1",,,"2024","00035913",,
"B","31035","31035","2024-07-04 00:00:00.0","90",,,"S","S","P","0001",,"004863","1",,,"2024","00035915",,
"B","31036","31036","2024-07-04 00:00:00.0","52.5",,,"S","S","P","0001",,"005723","1",,,"2024","00035917",,
"B","31037","31037","2024-07-04 00:00:00.0","70",,,"S","S","P","0001",,"004863","1",,,"2024","00035919",,
"B","31038","31038","2024-07-04 00:00:00.0","10",,,"S","S","P","0001",,"004867","1",,,"2024","00035923",,
"B","31039","31039","2024-07-04 00:00:00.0","450",,,"S","S","P","0001",,"005769","1",,,"2024","00035925",,
"B","31040","31040","2024-07-04 00:00:00.0","186",,,"S","S","P","0001",,"008752","2",,,"2024","00035927",,
"B","31041","31041","2024-07-04 00:00:00.0","36.15",,,"S","S","P","0001",,"008284","1",,,"2024","00035929",,
"B","31042","31042","2024-07-04 00:00:00.0","36.15",,,"S","S","P","0001",,"008284","1",,,"2024","00035933",,
"B","31043","31043","2024-07-04 00:00:00.0","100",,,"S","S","P","0073",,"013645","1",,,"2024","00035935",,
"B","31044","31044","2024-07-04 00:00:00.0","91",,,"S","S","P","0001",,"010950","1",,,"2024","00035937",,
"B","31045","31045","2024-07-04 00:00:00.0","110.5",,,"S","S","P","0001","CONV","005624","1",,,"2024","00035939",,"01077"
"B","31046","31046","2024-07-04 00:00:00.0","36.15",,,"S","S","P","0001",,"010026","2",,,"2024","00035943",,
"B","31047","31047","2024-07-04 00:00:00.0","49",,,"S","S","P","0001",,"011134","1",,,"2024","00035947",,
"B","31048","31048","2024-07-04 00:00:00.0","30",,,"S","S","P","0001",,"011134","1",,,"2024","00035949",,
"B","31049","31049","2024-07-04 00:00:00.0","3998",,,"S","S","P","0001",,"014349","2",,,"2024","00035950",,
"B","31050","31050","2024-07-04 00:00:00.0","960",,,"S","S","P","0001",,"005693","1",,,"2024","00035960",,
"B","31051","31051","2024-07-04 00:00:00.0","100",,,"S","S","P","0001",,"010993","2",,,"2024","00035964",,
"B","31052","31052","2024-07-04 00:00:00.0","23",,,"S","S","P","0001",,"007310","3",,,"2024","00035966",,
"B","31053","31053","2024-07-04 00:00:00.0","45",,,"S","S","P","0001",,"010795","4",,,"2024","00035968",,
"B","31054","31054","2024-07-04 00:00:00.0","70",,,"S","S","P","0073","CONV","013763","2",,,"2024","00035970",,"03768"
"B","31055","31055","2024-07-04 00:00:00.0","70",,,"S","S","P","0073",,"013132","2",,,"2024","00035972",,
"B","31056","31056","2024-07-04 00:00:00.0","60",,,"S","S","P","0001",,"009988","1",,,"2024","00035979",,
"B","31057","31057","2024-07-04 00:00:00.0","130",,,"S","S","P","0073",,"013258","1",,,"2024","00035981",,
"B","31058","31058","2024-07-04 00:00:00.0","720",,,"S","S","P","0001",,"004556","4",,,"2024","00035989",,
"B","31059","31059","2024-07-04 00:00:00.0","28",,,"S","S","P","0005",,"006414","2",,,"2024","00035991",,
"B","31060","31060","2024-07-04 00:00:00.0","24",,,"S","S","P","0001",,"009291","4",,,"2024","00035993",,
"B","31061","31061","2024-07-04 00:00:00.0","50",,,"S","S","P","0001",,"009291","4",,,"2024","00035995",,
"B","31062","31062","2024-07-04 00:00:00.0","230",,,"S","S","P","0001",,"009291","4",,,"2024","00035999",,
"B","42155","42155","2024-10-31 00:00:00.0","270",,,"S","S","P","0001",,"016718","1",,,"2024","00063628",,
"B","42156","42156","2024-10-31 00:00:00.0","119",,,"S","S","P","0001",,"014612","1",,,"2024","00063630",,
"B","42157","42157","2024-10-31 00:00:00.0","50",,,"S","S","P","0001",,"004932","1",,,"2024","00063634",,
"B","42158","42158","2024-10-31 00:00:00.0","58.85",,,"S","S","P","0001",,"011343","1",,,"2024","00063637",,
"B","42159","42159","2024-10-31 00:00:00.0","300",,,"S","S","P","0001",,"009596","1",,,"2024","00063638",,
"B","42160","42160","2024-10-31 00:00:00.0","125",,,"S","S","P","0001",,"007415","2",,,"2024","00063640",,
"B","42161","42161","2024-10-31 00:00:00.0","83.66",,,"S","S","P","0001",,"010930","3",,,"2024","00063646",,
"B","42162","42162","2024-10-31 00:00:00.0","36",,,"S","S","P","0001",,"008300","1",,,"2024","00063650",,
"B","42163","42163","2024-10-31 00:00:00.0","120",,,"S","S","P","0001",,"016700","2",,,"2024","00063654",,
"B","42153","42153","2024-10-31 00:00:00.0","30",,,"S","S","P","0001",,"018135","1",,,"2024","00063616",,
"B","42154","42154","2024-10-31 00:00:00.0","100",,,"S","S","P","0001",,"009596","1",,,"2024","00063626",,
"B","42164","42164","2024-10-31 00:00:00.0","170",,,"S","S","P","0001",,"016700","1",,,"2024","00063658",,
"B","42165","42165","2024-10-31 00:00:00.0","80",,,"S","S","P","0001",,"010136","4",,,"2024","00063660",,
"B","42166","42166","2024-10-31 00:00:00.0","30",,,"S","S","P","0001",,"011449","1",,,"2024","00063662",,
"B","42167","42167","2024-10-31 00:00:00.0","127.5",,,"S","S","P","0001",,"006203","2",,,"2024","00063664",,
"B","42168","42168","2024-10-31 00:00:00.0","70",,,"S","S","P","0001",,"011449","1",,,"2024","00063666",,
"B","42169","42169","2024-10-31 00:00:00.0","98",,,"S","S","P","0001",,"008166","1",,,"2024","00063668",,
"B","42170","42170","2024-10-31 00:00:00.0","40",,,"S","S","P","0001",,"010136","1",,,"2024","00063674",,
"B","42171","42171","2024-10-31 00:00:00.0","425",,,"S","S","P","0001",,"006240","3",,,"2024","00063682",,
"B","42172","42172","2024-10-31 00:00:00.0","200",,,"S","S","P","0001",,"016318","1",,,"2024","00063684",,
"B","42173","42173","2024-10-31 00:00:00.0","80",,,"S","S","P","0001",,"006240","3",,,"2024","00063686",,
"B","42174","42174","2024-10-31 00:00:00.0","80",,,"S","S","P","0073",,"013643","1",,,"2024","00063688",,
"B","42175","42175","2024-10-31 00:00:00.0","70",,,"S","S","P","0001",,"018745","1",,,"2024","00063690",,
"B","42176","42176","2024-10-31 00:00:00.0","300",,,"S","S","P","0001",,"010927","1",,,"2024","00063692",,
"B","42177","42177","2024-10-31 00:00:00.0","100",,,"S","S","P","0001",,"010927","1",,,"2024","00063694",,
"B","42178","42178","2024-10-31 00:00:00.0","128",,,"S","S","P","0001",,"005182","1",,,"2024","00063700",,
"B","42179","42179","2024-10-31 00:00:00.0","240",,,"S","S","P","0001",,"019435","2",,,"2024","00063702",,
"B","42180","42180","2024-10-31 00:00:00.0","100",,,"S","S","P","0001",,"019166","1",,,"2024","00063704",,
"B","42181","42181","2024-10-31 00:00:00.0","40",,,"S","S","P","0001",,"004427","1",,,"2024","00063710",,
"B","42182","42182","2024-10-31 00:00:00.0","140",,,"S","S","P","0001",,"006200","1",,,"2024","00063714",,
"B","42183","42183","2024-10-31 00:00:00.0","18",,,"S","S","P","0001",,"009574","1",,,"2024","00063716",,
"B","42184","42184","2024-10-31 00:00:00.0","50",,,"S","S","P","0001",,"005933","1",,,"2024","00063718",,
"B","42185","42185","2024-10-31 00:00:00.0","450",,,"S","S","P","0001",,"018002","1",,,"2024","00063720",,
"B","42186","42186","2024-10-31 00:00:00.0","70",,,"S","S","P","0001",,"018135","1",,,"2024","00063722",,
"B","42187","42187","2024-10-31 00:00:00.0","70",,,"S","S","P","0001",,"010935","4",,,"2024","00063724",,
"B","42188","42188","2024-10-31 00:00:00.0","14",,,"S","S","P","0001",,"007397","1",,,"2024","00063726",,
"B","42190","42190","2024-10-31 00:00:00.0","100",,,"S","S","P","0073",,"012052","1",,,"2024","00063729",,
"B","42191","42191","2024-10-31 00:00:00.0","150",,,"S","S","P","0073",,"011883","2",,,"2024","00063732",,
"B","42192","42192","2024-10-31 00:00:00.0","270",,,"S","S","P","0001",,"010762","1",,,"2024","00063734",,
"B","42193","42193","2024-10-31 00:00:00.0","35.5",,,"S","S","P","0073",,"011893","1",,,"2024","00063735",,
"B","42194","42194","2024-10-31 00:00:00.0","77",,,"S","S","P","0001",,"008070","2",,,"2024","00063737",,
"B","42195","42195","2024-10-31 00:00:00.0","300",,,"S","S","P","0073",,"011935","1",,,"2024","00063738",,
"B","42196","42196","2024-10-31 00:00:00.0","300",,,"S","S","P","0073",,"011959","1",,,"2024","00063739",,
"B","42197","42197","2024-10-31 00:00:00.0","300",,,"S","S","P","0073",,"011849","1",,,"2024","00063740",,
"B","42198","42198","2024-10-31 00:00:00.0","120",,,"S","S","P","0073",,"011733","2",,,"2024","00063741",,
"B","42199","42199","2024-10-31 00:00:00.0","84",,,"S","S","P","0001",,"011336","1",,,"2024","00063743",,
"B","42200","42200","2024-10-31 00:00:00.0","168",,,"S","S","P","0001",,"014874","4",,,"2024","00063745",,
"B","42201","42201","2024-10-31 00:00:00.0","105",,,"S","S","P","0073",,"013768","1",,,"2024","00063746",,
"B","42202","42202","2024-10-31 00:00:00.0","36.15",,,"S","S","P","0001",,"017336","1",,,"2024","00063748",,
"B","42203","42203","2024-10-31 00:00:00.0","48",,,"S","S","P","0001",,"008784","1",,,"2024","00063752",,
"B","42204","42204","2024-10-31 00:00:00.0","150",,,"S","S","P","0073",,"011844","2",,,"2024","00063753",,
"B","42205","42205","2024-10-31 00:00:00.0","1500",,,"S","S","P","0073",,"013768","1",,,"2024","00063756",,
"B","42206","42206","2024-10-31 00:00:00.0","200",,,"S","S","P","0073",,"012436","1",,,"2024","00063758",,
"B","42207","42207","2024-10-31 00:00:00.0","120",,,"S","S","P","0001",,"016609","1",,,"2024","00063760",,
"B","42208","42208","2024-10-31 00:00:00.0","63",,,"S","S","P","0001",,"011217","3",,,"2024","00063762",,
"B","42209","42209","2024-10-31 00:00:00.0","49",,,"S","S","P","0001",,"010996","1",,,"2024","00063766",,
"B","42210","42210","2024-10-31 00:00:00.0","25",,,"S","S","P","0001",,"010778","1",,,"2024","00063768",,
"B","42211","42211","2024-10-31 00:00:00.0","46.15",,,"S","S","P","0001",,"014071","1",,,"2024","00063770",,
"B","42212","42212","2024-10-31 00:00:00.0","280.5",,,"S","S","P","0001",,"016849","1",,,"2024","00063772",,
"B","42213","42213","2024-10-31 00:00:00.0","46.15",,,"S","S","P","0001",,"014071","1",,,"2024","00063774",,
"B","42214","42214","2024-10-31 00:00:00.0","24.27",,,"S","S","P","0001",,"011299","1",,,"2024","00063776",,
"B","42215","42215","2024-10-31 00:00:00.0","119",,,"S","S","P","0001",,"005982","1",,,"2024","00063778",,
"B","42216","42216","2024-10-31 00:00:00.0","70",,,"S","S","P","0073",,"014641","1",,,"2024","00063780",,
"B","42217","42217","2024-10-31 00:00:00.0","595",,,"S","S","P","0001",,"018849","1",,,"2024","00063782",,
"B","42218","42218","2024-10-31 00:00:00.0","45",,,"S","S","P","0001",,"005982","1",,,"2024","00063788",,
"B","42219","42219","2024-10-31 00:00:00.0","108",,,"S","S","P","0001",,"005982","1",,,"2024","00063790",,
"B","42220","42220","2024-10-31 00:00:00.0","350",,,"S","S","P","0001",,"006200","4",,,"2024","00063792",,
"B","42221","42221","2024-10-31 00:00:00.0","114",,,"S","S","P","0001",,"007313","1",,,"2024","00063798",,
"B","42222","42222","2024-10-31 00:00:00.0","2600",,,"S","S","P","0001",,"005077","1",,,"2024","00063804",,
"B","42223","42223","2024-10-31 00:00:00.0","150",,,"S","S","P","0001",,"006271","2",,,"2024","00063808",,
"B","42224","42224","2024-10-31 00:00:00.0","56",,,"S","S","P","0001",,"011354","1",,,"2024","00063810",,
"B","42225","42225","2024-10-31 00:00:00.0","46",,,"S","S","P","0001",,"008419","3",,,"2024","00063812",,
"B","42226","42226","2024-10-31 00:00:00.0","120",,,"S","S","P","0001",,"005961","2",,,"2024","00063817",,
"B","42227","42227","2024-10-31 00:00:00.0","499",,,"S","S","P","0001",,"009409","1",,,"2024","00063821",,
"B","42228","42228","2024-10-31 00:00:00.0","216",,,"S","S","P","0001","CONV","005350","1",,,"2024","00063823",,"03687"
"B","42229","42229","2024-10-31 00:00:00.0","780",,,"S","S","P","0005",,"006486","2",,,"2024","00063826",,
"B","42230","42230","2024-10-31 00:00:00.0","65.15",,,"S","S","P","0001",,"005982","1",,,"2024","00063828",,
"B","42231","42231","2024-10-31 00:00:00.0","100",,,"S","S","P","0001",,"017055","1",,,"2024","00063832",,
"B","42232","42232","2024-10-31 00:00:00.0","280",,,"S","S","P","0073",,"012847","1",,,"2024","00063834",,
"B","42233","42233","2024-10-31 00:00:00.0","66.15",,,"S","S","P","0001",,"005982","2",,,"2024","00063836",,
"B","42234","42234","2024-10-31 00:00:00.0","41.33",,,"S","S","P","0001",,"017055","1",,,"2024","00063838",,
"B","42235","42235","2024-10-31 00:00:00.0","44.8",,,"S","S","P","0001",,"011115","1",,,"2024","00063840",,
"B","42236","42236","2024-10-31 00:00:00.0","43.9",,,"S","S","P","0001",,"011263","1",,,"2024","00063842",,
"B","42237","42237","2024-10-31 00:00:00.0","612",,,"S","S","P","0073",,"013550","1",,,"2024","00063848",,
"B","42238","42238","2024-10-31 00:00:00.0","65",,,"S","S","P","0005",,"006415","3",,,"2024","00063850",,
"B","42239","42239","2024-10-31 00:00:00.0","130",,,"S","S","P","0001",,"016290","1",,,"2024","00063852",,
"B","42240","42240","2024-10-31 00:00:00.0","78",,,"S","S","P","0001",,"008868","3",,,"2024","00063854",,
"B","42241","42241","2024-10-31 00:00:00.0","185",,,"S","S","P","0005",,"006587","1",,,"2024","00063855",,
"B","42242","42242","2024-10-31 00:00:00.0","297.5",,,"S","S","P","0001",,"016254","1",,,"2024","00063857",,
"B","42243","42243","2024-10-31 00:00:00.0","78",,,"S","S","P","0001",,"007692","1",,,"2024","00063859",,
"B","42244","42244","2024-10-31 00:00:00.0","662",,,"S","S","P","0001",,"011446","1",,,"2024","00063861",,
"B","42245","42245","2024-10-31 00:00:00.0","21.9",,,"S","S","P","0001",,"009962","1",,,"2024","00063863",,
"B","42246","42246","2024-10-31 00:00:00.0","144",,,"S","S","P","0001",,"005738","1",,,"2024","00063869",,
"B","42247","42247","2024-10-31 00:00:00.0","77.85",,,"S","S","P","0001",,"006284","2",,,"2024","00063875",,
"B","42248","42248","2024-10-31 00:00:00.0","380",,,"S","S","P","0001",,"008293","1",,,"2024","00063885",,
"B","42249","42249","2024-10-31 00:00:00.0","150",,,"S","S","P","0001",,"005490","1",,,"2024","00063893",,
"B","42250","42250","2024-10-31 00:00:00.0","50",,,"S","S","P","0001",,"008351","3",,,"2024","00063905",,
"B","42251","42251","2024-10-31 00:00:00.0","48",,,"S","S","P","0001",,"008351","3",,,"2024","00063909",,
"B","42252","42252","2024-10-31 00:00:00.0","20.44",,,"S","S","P","0001",,"009273","1",,,"2024","00063913",,
"B","42253","42253","2024-10-31 00:00:00.0","118.35",,,"S","S","P","0073",,"011686","2",,,"2024","00063917",,
"B","42254","42254","2024-10-31 00:00:00.0","120",,,"S","S","P","0001",,"017034","1",,,"2024","00063921",,
"B","42255","42255","2024-10-31 00:00:00.0","150",,,"S","S","P","0001",,"014071","1",,,"2024","00063925",,
"B","42640","42640","2024-11-07 00:00:00.0","45",,,"S","S","P","0001",,"010995","1",,,"2024","00064796",,
"B","42641","42641","2024-11-07 00:00:00.0","63",,,"S","S","P","0001",,"011064","3",,,"2024","00064800",,
"B","42642","42642","2024-11-07 00:00:00.0","100",,,"S","S","P","0001",,"004662","4",,,"2024","00064802",,
"B","42643","42643","2024-11-07 00:00:00.0","145",,,"S","S","P","0001",,"016508","1",,,"2024","00064806",,
"B","42644","42644","2024-11-07 00:00:00.0","40.77",,,"S","S","P","0001",,"011064","3",,,"2024","00064812",,
"B","42645","42645","2024-11-07 00:00:00.0","150",,,"S","S","P","0001",,"005618","1",,,"2024","00064814",,
"B","42646","42646","2024-11-07 00:00:00.0","220",,,"S","S","P","0001",,"016704","2",,,"2024","00064816",,
"B","42647","42647","2024-11-07 00:00:00.0","390",,,"S","S","P","0001",,"006232","1",,,"2024","00064818",,
"B","42648","42648","2024-11-07 00:00:00.0","24.02",,,"S","S","P","0001",,"006243","1",,,"2024","00064820",,
"B","42649","42649","2024-11-07 00:00:00.0","36.15",,,"S","S","P","0001",,"011115","1",,,"2024","00064824",,
"B","42650","42650","2024-11-07 00:00:00.0","10.12",,,"S","S","P","0001",,"011115","1",,,"2024","00064826",,
"B","42651","42651","2024-11-07 00:00:00.0","56",,,"S","S","P","0001",,"011115","1",,,"2024","00064830",,
"B","42652","42652","2024-11-07 00:00:00.0","113",,,"S","S","P","0073",,"012715","1",,,"2024","00064832",,
"B","42653","42653","2024-11-07 00:00:00.0","49",,,"S","S","P","0001",,"010970","3",,,"2024","00064834",,
"B","42654","42654","2024-11-07 00:00:00.0","49",,,"S","S","P","0001",,"010970","2",,,"2024","00064836",,
"B","42655","42655","2024-11-07 00:00:00.0","105",,,"S","S","P","0001",,"016712","1",,,"2024","00064837",,
"B","42656","42656","2024-11-07 00:00:00.0","425",,,"S","S","P","0001",,"016399","3",,,"2024","00064843",,
"B","42657","42657","2024-11-07 00:00:00.0","52.5",,,"S","S","P","0001",,"005673","1",,,"2024","00064849",,
"B","42658","42658","2024-11-07 00:00:00.0","166",,,"S","S","P","0001","CONV","009686","1",,,"2024","00064853",,"03347"
"B","42659","42659","2024-11-07 00:00:00.0","100",,,"S","S","P","0001",,"010970","1",,,"2024","00064855",,
"B","42660","42660","2024-11-07 00:00:00.0","118",,,"S","S","P","0001",,"006201","3",,,"2024","00064857",,
"B","42661","42661","2024-11-07 00:00:00.0","104",,,"S","S","P","0001",,"014567","4",,,"2024","00064859",,
"B","42662","42662","2024-11-07 00:00:00.0","9.6",,,"S","S","P","0001",,"006201","3",,,"2024","00064863",,
"B","42663","42663","2024-11-07 00:00:00.0","46",,,"S","S","P","0001",,"009808","1",,,"2024","00064865",,
"B","42664","42664","2024-11-07 00:00:00.0","250",,,"S","S","P","0001",,"007309","1",,,"2024","00064867",,
"B","42665","42665","2024-11-07 00:00:00.0","20.7",,,"S","S","P","0001",,"018027","1",,,"2024","00064871",,
"B","42666","42666","2024-11-07 00:00:00.0","68",,,"S","S","P","0001","CONV","005630","1",,,"2024","00064881",,"01128"
"B","42667","42667","2024-11-07 00:00:00.0","400",,,"S","S","P","0001",,"011217","3",,,"2024","00064883",,
"B","42668","42668","2024-11-07 00:00:00.0","65",,,"S","S","P","0001",,"014567","1",,,"2024","00064885",,
"B","42669","42669","2024-11-07 00:00:00.0","255",,,"S","S","P","0001",,"016988","1",,,"2024","00064897",,
"B","42670","42670","2024-11-07 00:00:00.0","91",,,"S","S","P","0001",,"010970","1",,,"2024","00064905",,
"B","42671","42671","2024-11-07 00:00:00.0","12.5",,,"S","S","P","0001",,"010031","1",,,"2024","00064913",,
"B","42672","42672","2024-11-07 00:00:00.0","33.3",,,"S","S","P","0001",,"010031","1",,,"2024","00064917",,
"B","42673","42673","2024-11-07 00:00:00.0","18",,,"S","S","P","0001",,"010031","1",,,"2024","00064919",,
"B","42674","42674","2024-11-07 00:00:00.0","4.5",,,"S","S","P","0001",,"010031","1",,,"2024","00064921",,
"B","42675","42675","2024-11-07 00:00:00.0","76",,,"S","S","P","0001",,"005908","1",,,"2024","00064923",,
"B","42683","42683","2024-11-07 00:00:00.0","25",,,"S","S","P","0001",,"004451","1",,,"2024","00064945",,
"B","42684","42684","2024-11-07 00:00:00.0","8",,,"S","S","P","0005",,"014603","1",,,"2024","00064950",,
"B","42685","42685","2024-11-07 00:00:00.0","40",,,"S","S","P","0001",,"008920","1",,,"2024","00064952",,
"B","42686","42686","2024-11-07 00:00:00.0","10",,,"S","S","P","0005",,"014603","1",,,"2024","00064954",,
"B","42687","42687","2024-11-07 00:00:00.0","90",,,"S","S","P","0001",,"004506","1",,,"2024","00064956",,
"B","42688","42688","2024-11-07 00:00:00.0","70",,,"S","S","P","0005",,"014603","1",,,"2024","00064958",,
"B","42689","42689","2024-11-07 00:00:00.0","48",,,"S","S","P","0073",,"012715","1",,,"2024","00064960",,
"B","42690","42690","2024-11-07 00:00:00.0","75",,,"S","S","P","0001",,"016230","1",,,"2024","00064962",,
"B","42691","42691","2024-11-07 00:00:00.0","246.5",,,"S","S","P","0001",,"016230","1",,,"2024","00064964",,
"B","42692","42692","2024-11-07 00:00:00.0","110",,,"S","S","P","0001",,"005982","3",,,"2024","00064970",,
"B","42734","42734","2024-11-07 00:00:00.0","300",,,"S","S","P","0001","CONV","018436","1",,,"2024","00065111",,"06280"
"B","42735","42735","2024-11-07 00:00:00.0","400",,,"S","S","P","0001",,"005077","1",,,"2024","00065113",,
"B","42736","42736","2024-11-07 00:00:00.0","120",,,"S","S","P","0001",,"005405","1",,,"2024","00065115",,
"B","42744","42744","2024-11-07 00:00:00.0","78",,,"S","S","P","0073",,"012910","3",,,"2024","00065144",,
"B","42745","42745","2024-11-07 00:00:00.0","205.53",,,"S","S","P","0001",,"007926","1",,,"2024","00065150",,
"B","42746","42746","2024-11-07 00:00:00.0","6.36",,,"S","S","P","0001",,"011481","1",,,"2024","00065156",,
"B","42747","42747","2024-11-07 00:00:00.0","28",,,"S","S","P","0001",,"010912","2",,,"2024","00065160",,
"B","42748","42748","2024-11-07 00:00:00.0","70",,,"S","S","P","0001",,"011486","1",,,"2024","00065162",,
"B","42749","42749","2024-11-07 00:00:00.0","257.04",,,"S","S","P","0001",,"011217","3",,,"2024","00065164",,
"B","42750","42750","2024-11-07 00:00:00.0","736",,,"S","S","P","0001",,"005969","1",,,"2024","00065183",,
"B","42751","42751","2024-11-07 00:00:00.0","28",,,"S","S","P","0001",,"011327","4",,,"2024","00065201",,
"B","42752","42752","2024-11-07 00:00:00.0","68",,,"S","S","P","0001",,"007635","4",,,"2024","00065205",,
"B","42753","42753","2024-11-07 00:00:00.0","80",,,"S","S","P","0001",,"007635","4",,,"2024","00065209",,
"B","42754","42754","2024-11-07 00:00:00.0","28.8",,,"S","S","P","0001",,"005912","1",,,"2024","00065211",,
"B","42755","42755","2024-11-07 00:00:00.0","73",,,"S","S","P","0001",,"017244","1",,,"2024","00065217",,
"B","42756","42756","2024-11-07 00:00:00.0","14.4",,,"S","S","P","0001",,"005912","1",,,"2024","00065219",,
"B","42757","42757","2024-11-07 00:00:00.0","68",,,"S","S","P","0001",,"005579","1",,,"2024","00065221",,
"B","42758","42758","2024-11-07 00:00:00.0","20.66",,,"S","S","P","0001",,"004425","3",,,"2024","00065223",,
"B","42759","42759","2024-11-07 00:00:00.0","90",,,"S","S","P","0001",,"004425","2",,,"2024","00065227",,
"B","42760","42760","2024-11-07 00:00:00.0","10.56",,,"S","S","P","0001",,"010930","1",,,"2024","00065231",,
"B","42761","42761","2024-11-07 00:00:00.0","120",,,"S","S","P","0001",,"013902","1",,,"2024","00065233",,
"B","42762","42762","2024-11-07 00:00:00.0","98",,,"S","S","P","0001",,"008177","2",,,"2024","00065237",,
"B","42763","42763","2024-11-07 00:00:00.0","18",,,"S","S","P","0001",,"008177","2",,,"2024","00065241",,
"B","42764","42764","2024-11-07 00:00:00.0","66",,,"S","S","P","0001",,"007919","4",,,"2024","00065247",,
"B","42765","42765","2024-11-07 00:00:00.0","30.42",,,"S","S","P","0001",,"008177","1",,,"2024","00065253",,
"B","42766","42766","2024-11-07 00:00:00.0","78",,,"S","S","P","0001",,"008177","1",,,"2024","00065259",,
"B","42767","42767","2024-11-07 00:00:00.0","32.15",,,"S","S","P","0001",,"008177","2",,,"2024","00065271",,
"B","42768","42768","2024-11-07 00:00:00.0","387",,,"S","S","P","0001",,"011315","2",,,"2024","00065273",,
"B","42769","42769","2024-11-07 00:00:00.0","240",,,"S","S","P","0001",,"009714","1",,,"2024","00065275",,
"B","42770","42770","2024-11-07 00:00:00.0","63.15",,,"S","S","P","0001",,"005317","1",,,"2024","00065279",,
"B","42771","42771","2024-11-07 00:00:00.0","50",,,"S","S","P","0001",,"016226","2",,,"2024","00065281",,
"B","42772","42772","2024-11-07 00:00:00.0","41.26",,,"S","S","P","0001",,"008177","1",,,"2024","00065283",,
"B","42773","42773","2024-11-07 00:00:00.0","34.4",,,"S","S","P","0001",,"015147","2",,,"2024","00065289",,
"B","42774","42774","2024-11-07 00:00:00.0","117",,,"S","S","P","0001",,"011191","1",,,"2024","00065293",,
"B","42775","42775","2024-11-07 00:00:00.0","120",,,"S","S","P","0001",,"016302","1",,,"2024","00065295",,
"B","42776","42776","2024-11-07 00:00:00.0","49",,,"S","S","P","0001",,"011216","1",,,"2024","00065298",,
"B","42777","42777","2024-11-07 00:00:00.0","50",,,"S","S","P","0073","CONV","011795","1",,,"2024","00065308",,"03768"
"B","42778","42778","2024-11-07 00:00:00.0","120",,,"S","S","P","0001",,"009714","1",,,"2024","00065310",,
