"IDFATTURA","ANNO_PRA","NUM_PRA","PRG_VOCE"
"47258","2025","00000525","12"
"47258","2025","00000525","13"
"47258","2025","00000525","14"
"47258","2025","00000525","15"
"47258","2025","00000525","16"
"47263","2025","00002405","1"
"47263","2025","00002405","3"
"47258","2025","00000525","1"
"47263","2025","00002405","2"
"47263","2025","00002405","4"
"47263","2025","00002405","5"
"47263","2025","00002405","6"
"47263","2025","00002405","7"
"47266","2025","00002372","1"
"47268","2025","00003165","1"
"47395","2025","00000364","1"
"47400","2024","00088869","1"
"47270","2024","00079489","1"
"47471","2025","00004879","14"
"47273","2025","00003591","1"
"47273","2025","00003591","2"
"46485","2024","00088415","8"
"47400","2024","00088869","2"
"47859","2025","00001895","1"
"47488","2025","00004599","1"
"47484","2025","00002079","1"
"47484","2025","00002079","2"
"47690","2024","00088977","2"
"47858","2025","00003749","1"
"49937","2025","00007355","2"
"48002","2025","00004008","1"
"48002","2025","00004008","2"
"48712","2025","00007127","1"
"48226","2025","00006171","1"
"48799","2025","00006515","2"
"48712","2025","00007127","3"
"48712","2025","00007127","2"
"48712","2025","00007127","4"
"48712","2025","00007127","5"
"48927","2025","00007621","2"
"47472","2025","00001133","1"
"47472","2025","00001133","2"
"47472","2025","00001133","3"
"47472","2025","00001133","4"
"47472","2025","00001133","5"
"48799","2025","00006515","1"
"48974","2025","00007745","1"
"48927","2025","00007621","1"
"49065","2025","00007883","1"
"48998","2025","00007781","1"
"49061","2025","00007873","1"
"49003","2024","00089508","1"
"49008","2025","00007795","1"
"49067","2025","00007885","1"
"49042","2025","00007829","1"
"49060","2025","00007871","1"
"49073","2025","00007893","1"
"48941","2025","00007657","1"
"49091","2025","00007917","1"
"49104","2024","00089545","1"
"48983","2024","00089498","1"
"49012","2025","00007799","1"
"49097","2024","00089544","1"
"48973","2025","00007743","1"
"49933","2024","00089661","1"
"49940","2025","00007384","1"
"49937","2025","00007355","1"
"49129","2025","00007985","1"
"50004","2025","00006922","1"
"50006","2025","00009888","1"
"50009","2025","00009896","1"
"50012","2024","00065874","1"
"50012","2024","00065874","2"
"50012","2024","00065874","3"
"50012","2024","00065874","4"
"50012","2024","00065874","5"
"50012","2024","00065874","6"
"50012","2024","00065874","7"
"50012","2024","00065874","8"
"50012","2024","00065874","9"
"50012","2024","00065874","10"
"50012","2024","00065874","11"
"50012","2024","00065874","12"
"26621","2024","00053516","1"
"26622","2024","00052781","1"
"27018","2024","00031285","2"
"26657","2024","00053596","1"
"26626","2024","00039314","1"
"26626","2024","00039314","2"
"26623","2024","00053518","1"
"22160","2024","00030216","1"
"26623","2024","00053518","2"
"25979","2024","00052162","1"
"26668","2024","00053612","1"
"26659","2024","00053598","1"
"26670","2024","00053614","1"
"26674","2024","00053624","1"
"26672","2024","00053620","1"
"26667","2024","00053610","2"
"26691","2024","00053684","1"
"26694","2024","00052112","1"
"27603","2024","00021141","2"
"26988","2024","00054168","3"
"26987","2024","00054168","2"
"26991","2024","00054168","6"
"27144","2024","00028081","2"
"26994","2024","00054194","1"
"27018","2024","00031285","3"
"27196","2024","00049109","1"
"27516","2024","00055223","1"
"27043","2024","00054293","1"
"27043","2024","00054293","2"
"27045","2024","00054295","1"
"27144","2024","00028081","1"
"27602","2024","00055465","1"
"27603","2024","00021141","1"
"27308","2024","00054816","1"
"27309","2024","00054818","1"
"27608","2024","00055477","1"
"27611","2024","00055483","1"
"27618","2024","00055501","1"
"27612","2024","00055487","1"
"27627","2024","00051358","1"
"27630","2024","00055535","1"
"28208","2024","00056879","1"
"27947","2024","00056229","1"
"27948","2024","00056230","1"
"28864","2024","00058279","1"
"32071","2024","00062257","1"
"29135","2024","00028578","1"
"27967","2024","00056265","1"
"28991","2024","00053808","1"
"28867","2024","00058285","1"
"28868","2024","00058285","2"
"28869","2024","00058285","3"
"28870","2024","00058285","4"
"28912","2024","00058389","1"
"29809","2024","00060471","1"
"29593","2024","00056805","2"
"29712","2024","00060345","1"
"29702","2024","00060315","1"
"29736","2024","00060375","1"
"29812","2024","00060479","1"
"29802","2024","00060449","1"
"29803","2024","00060451","1"
"29801","2024","00060447","1"
"29858","2024","00052592","2"
"29933","2024","00060661","1"
"28991","2024","00053808","2"
"29858","2024","00052592","1"
"28991","2024","00053808","3"
"28991","2024","00053808","4"
"28991","2024","00053808","5"
"28991","2024","00053808","6"
"28991","2024","00053808","7"
"28991","2024","00053808","8"
"28991","2024","00053808","9"
"28991","2024","00053808","10"
"28991","2024","00053808","11"
"28991","2024","00053808","12"
"28991","2024","00053808","13"
"28991","2024","00053808","14"
"28991","2024","00053808","15"
"28991","2024","00053808","16"
"28991","2024","00053808","17"
"28991","2024","00053808","18"
"28991","2024","00053808","19"
"29183","2024","00058952","6"
"28993","2024","00058552","1"
"29858","2024","00052592","3"
"29862","2024","00060529","1"
"29887","2024","00060557","1"
"29878","2024","00060545","2"
"29978","2024","00060729","1"
"29986","2024","00060739","1"
"29888","2024","00060559","1"
"30033","2024","00060825","1"
"29896","2024","00060573","2"
"29940","2024","00060679","1"
"30030","2024","00060819","1"
"29989","2024","00060743","1"
"30022","2024","00060793","1"
"31008","2024","00061294","4"
"21054","2024","00042506","1"
"21065","2024","00042506","2"
"30218","2024","00061274","1"
"30218","2024","00061274","2"
"31008","2024","00061294","1"
"30376","2024","00059801","1"
"29987","2024","00060741","1"
"30229","2024","00059297","2"
"31008","2024","00061294","3"
"30226","2024","00055037","1"
"31008","2024","00061294","5"
"30229","2024","00059297","1"
"31008","2024","00061294","6"
"31008","2024","00061294","7"
"31008","2024","00061294","8"
"31008","2024","00061294","9"
"31008","2024","00061294","10"
"31008","2024","00061294","11"
"31008","2024","00061294","12"
"31008","2024","00061294","13"
"31008","2024","00061294","14"
"31008","2024","00061294","15"
"31008","2024","00061294","16"
"31008","2024","00061294","17"
"31008","2024","00061294","18"
"31008","2024","00061294","19"
"31008","2024","00061294","20"
"31008","2024","00061294","21"
"31008","2024","00061294","22"
"31008","2024","00061294","23"
"31008","2024","00061294","24"
"31570","2024","00063808","1"
"31570","2024","00063808","2"
"32071","2024","00062257","2"
"32112","2024","00064952","1"
"33056","2024","00055416","2"
"32112","2024","00064952","2"
"33124","2024","00067189","1"
"33054","2024","00066493","1"
"33055","2024","00055416","4"
"33057","2024","00055416","1"
"33057","2024","00055416","3"
"33057","2024","00055416","5"
"33057","2024","00055416","6"
"33057","2024","00055416","7"
"33658","2024","00060926","1"
"33376","2024","00067843","1"
"33656","2024","00061614","21"
"33126","2024","00067193","1"
"33194","2024","00062794","1"
"33470","2024","00068029","2"
"33145","2024","00067223","1"
"33384","2024","00067857","1"
"33385","2024","00067858","1"
"33471","2024","00068031","2"
"33471","2024","00068031","3"
"33766","2024","00068724","1"
"34046","2024","00058177","1"
"33993","2024","00069197","1"
"34045","2024","00058177","2"
"32569","2024","00066013","1"
"34143","2024","00069507","1"
"34150","2024","00069517","1"
"27900","2024","00056160","1"
"33993","2024","00069197","2"
"33993","2024","00069197","3"
"33993","2024","00069197","4"
"34000","2024","00069206","1"
"34000","2024","00069206","2"
"34067","2024","00069358","1"
"34080","2024","00069393","1"
"33959","2024","00069068","1"
"34089","2024","00069402","2"
"33794","2024","00068770","1"
"33795","2024","00068770","2"
"34092","2024","00069407","1"
"34073","2024","00069374","2"
"34101","2024","00069430","1"
"34103","2024","00069432","1"
"33986","2024","00069177","1"
"34168","2024","00069571","1"
"33866","2024","00068901","1"
"34009","2024","00069230","1"
"34012","2024","00069236","1"
"34061","2024","00069346","1"
"34104","2024","00069434","1"
"34082","2024","00069396","1"
"33796","2024","00068770","3"
"34039","2024","00069294","1"
"34156","2024","00069529","2"
"33797","2024","00068770","4"
"34155","2024","00069529","1"
"34217","2024","00069656","1"
"34210","2024","00069645","1"
"34045","2024","00058177","3"
"34045","2024","00058177","4"
"33818","2024","00068796","1"
"34045","2024","00058177","5"
"34045","2024","00058177","6"
"34234","2024","00069686","1"
"34227","2024","00069670","1"
"34213","2024","00069648","1"
"34220","2024","00069664","1"
"34236","2024","00069688","1"
"34229","2024","00069674","1"
"34245","2024","00069712","1"
"34398","2024","00060789","1"
"34413","2024","00061900","1"
"34261","2024","00069748","1"
"34333","2024","00069851","1"
"34343","2024","00069889","1"
"34401","2024","00060257","19"
"33545","2024","00068206","1"
"34343","2024","00069889","2"
"34337","2024","00069865","1"
"34345","2024","00069344","1"
"34290","2024","00063280","1"
"34294","2024","00069784","1"
"34295","2024","00069784","2"
"34401","2024","00060257","20"
"34401","2024","00060257","21"
"34298","2024","00069794","1"
"34401","2024","00060257","22"
"34401","2024","00060257","23"
"34337","2024","00069865","2"
"34401","2024","00060257","24"
"34401","2024","00060257","25"
"34401","2024","00060257","26"
"34401","2024","00060257","27"
"34409","2024","00067769","1"
"34410","2024","00061176","1"
"34417","2024","00067820","1"
"34320","2024","00069832","1"
"34418","2024","00067812","1"
"34421","2024","00060851","1"
"34479","2024","00067701","1"
"34482","2024","00067793","1"
"34485","2024","00067765","1"
"34491","2024","00067694","1"
"34525","2024","00067821","1"
"34526","2024","00065637","1"
"34526","2024","00065637","2"
"34424","2024","00067832","1"
"34489","2024","00067145","1"
"34528","2024","00067709","1"
"34492","2024","00070107","1"
"34608","2024","00070377","1"
"34608","2024","00070377","2"
"34608","2024","00070377","3"
"34608","2024","00070377","4"
"34608","2024","00070377","5"
"34608","2024","00070377","6"
"34608","2024","00070377","7"
"34608","2024","00070377","8"
"34624","2024","00070412","1"
"36541","2024","00072767","1"
"36930","2024","00074626","1"
"36541","2024","00072767","2"
"38238","2024","00065650","8"
"38226","2024","00074690","1"
"38238","2024","00065650","1"
"38238","2024","00065650","7"
"38195","2024","00065650","2"
"38234","2024","00077228","1"
"38234","2024","00077228","2"
"38195","2024","00065650","3"
"38195","2024","00065650","4"
"38195","2024","00065650","5"
"38195","2024","00065650","6"
"39474","2024","00074480","1"
"40684","2024","00081498","1"
"39474","2024","00074480","2"
"39476","2024","00071770","1"
"39477","2024","00079385","1"
"39537","2024","00078095","1"
"39534","2024","00078134","1"
"40684","2024","00081498","2"
"40687","2024","00081504","1"
"40696","2024","00081525","2"
"40702","2024","00081537","1"
"40710","2024","00081553","1"
"40704","2024","00081541","1"
"42312","2024","00084177","1"
"41587","2024","00070408","1"
"42411","2024","00077070","2"
"43844","2025","00000346","1"
"42301","2024","00067411","1"
"43844","2025","00000346","2"
"42128","2024","00083865","1"
"43971","2024","00074939","2"
"43970","2024","00074950","1"
"43971","2024","00074939","1"
"39916","2024","00074571","1"
"43923","2024","00022083","3"
"43909","2024","00086449","1"
"43909","2024","00086449","2"
"43973","2024","00078992","2"
"23847","2024","00022083","4"
"43973","2024","00078992","5"
"43922","2024","00022083","2"
"43973","2024","00078992","7"
"43973","2024","00078992","11"
"43973","2024","00078992","13"
"43984","2024","00070567","1"
"43984","2024","00070567","2"
"43984","2024","00070567","3"
"43984","2024","00070567","4"
"43984","2024","00070567","5"
"43984","2024","00070567","6"
"43984","2024","00070567","7"
"43984","2024","00070567","8"
"43984","2024","00070567","9"
"42312","2024","00084177","2"
"43984","2024","00070567","10"
"42150","2024","00083915","2"
"42259","2024","00084075","1"
"42259","2024","00084075","2"
"42332","2024","00051376","1"
"42150","2024","00083915","1"
"42149","2024","00083913","1"
"42007","2024","00083673","1"
"42007","2024","00083673","3"
"42298","2024","00067411","2"
"42298","2024","00067411","3"
"42083","2024","00083805","1"
"42298","2024","00067411","4"
"42083","2024","00083805","2"
"42084","2024","00083805","4"
"42298","2024","00067411","5"
"42298","2024","00067411","6"
"42298","2024","00067411","7"
"42298","2024","00067411","8"
"42298","2024","00067411","9"
"42298","2024","00067411","10"
"42298","2024","00067411","11"
"42298","2024","00067411","12"
"42298","2024","00067411","13"
"42298","2024","00067411","14"
"42298","2024","00067411","15"
"42298","2024","00067411","16"
"42298","2024","00067411","17"
"42298","2024","00067411","18"
"42298","2024","00067411","19"
"42298","2024","00067411","20"
"42298","2024","00067411","21"
"42298","2024","00067411","22"
"42298","2024","00067411","23"
"42298","2024","00067411","24"
"42298","2024","00067411","25"
"42298","2024","00067411","26"
"42298","2024","00067411","27"
"42298","2024","00067411","28"
"42298","2024","00067411","29"
"42411","2024","00077070","1"
"43984","2024","00070567","11"
"43984","2024","00070567","12"
"43984","2024","00070567","13"
"43984","2024","00070567","14"
"43984","2024","00070567","15"
"43984","2024","00070567","16"
"43989","2025","00000439","1"
"43986","2024","00065338","1"
"43986","2024","00065338","2"
"42329","2024","00051376","40"
"43986","2024","00065338","4"
"43986","2024","00065338","5"
"43986","2024","00065338","6"
"43986","2024","00065338","7"
"43986","2024","00065338","8"
"43986","2024","00065338","9"
"43986","2024","00065338","10"
"43986","2024","00065338","11"
"43986","2024","00065338","12"
"43986","2024","00065338","13"
"43986","2024","00065338","14"
"43987","2025","00000070","1"
"43988","2024","00076051","1"
"43988","2024","00076051","2"
"44229","2024","00086884","1"
"44003","2025","00000443","1"
"43999","2024","00077018","1"
"43999","2024","00077018","2"
"43999","2024","00077018","3"
"43999","2024","00077018","4"
"43999","2024","00077018","5"
"43999","2024","00077018","6"
"43999","2024","00077018","7"
"43999","2024","00077018","8"
"43999","2024","00077018","9"
"43999","2024","00077018","10"
"43999","2024","00077018","11"
"43999","2024","00077018","12"
"43999","2024","00077018","13"
"43999","2024","00077018","14"
"43999","2024","00077018","15"
"43999","2024","00077018","16"
"43985","2025","00000437","1"
"43985","2025","00000437","2"
"43989","2025","00000439","2"
"44216","2024","00086872","1"
"44197","2024","00086862","1"
"44004","2024","00086541","1"
"44010","2024","00061047","5"
"44007","2024","00066449","1"
"44007","2024","00066449","5"
"44007","2024","00066449","6"
"44007","2024","00066449","7"
"44198","2024","00086862","2"
"44010","2024","00061047","2"
"44010","2024","00061047","3"
"44010","2024","00061047","6"
"44010","2024","00061047","7"
"44010","2024","00061047","8"
"44010","2024","00061047","9"
"44006","2025","00000447","1"
"44006","2025","00000447","2"
"44242","2025","00000619","1"
"44259","2024","00086923","1"
"44193","2024","00086860","1"
"45472","2024","00047564","1"
"44275","2024","00086998","1"
"45472","2024","00047564","2"
"45472","2024","00047564","3"
"45472","2024","00047564","4"
"45472","2024","00047564","5"
"45472","2024","00047564","6"
"45472","2024","00047564","7"
"45472","2024","00047564","8"
"45472","2024","00047564","9"
"45472","2024","00047564","10"
"45472","2024","00047564","11"
"45472","2024","00047564","12"
"45472","2024","00047564","13"
"45472","2024","00047564","14"
"45472","2024","00047564","15"
"45472","2024","00047564","16"
"45472","2024","00047564","17"
"45472","2024","00047564","18"
"45472","2024","00047564","19"
"45472","2024","00047564","20"
"45472","2024","00047564","21"
"46038","2024","00088234","1"
"45476","2025","00000505","1"
"45476","2025","00000505","2"
"46033","2024","00066864","18"
"45500","2025","00002191","1"
"46035","2024","00066864","17"
"46040","2025","00002917","1"
"46108","2025","00002003","1"
"45599","2025","00002375","1"
"40918","2024","00081863","5"
"40919","2024","00081863","3"
"47318","2025","00004665","1"
"46108","2025","00002003","2"
"46106","2024","00057572","1"
"45771","2025","00002572","1"
"46108","2025","00002003","3"
"46108","2025","00002003","4"
"46108","2025","00002003","5"
"46108","2025","00002003","6"
"46108","2025","00002003","7"
"46108","2025","00002003","8"
"46113","2025","00000978","1"
"41397","2024","00058835","3"
"41397","2024","00058835","4"
"41397","2024","00058835","5"
"41397","2024","00058835","1"
"41397","2024","00058835","2"
"41397","2024","00058835","6"
"41397","2024","00058835","7"
"46196","2025","00003237","1"
"46199","2024","00086769","1"
"46210","2024","00088299","1"
"46359","2024","00086704","1"
"46358","2024","00086768","1"
"46202","2024","00086823","1"
"46203","2024","00086823","2"
"46204","2024","00086823","3"
"46651","2024","00086742","1"
"46652","2024","00086839","1"
"46653","2024","00086730","1"
"46592","2024","00088468","2"
"49101","2025","00007940","2"
"47408","2025","00004772","2"
"47408","2025","00004772","1"
"47454","2024","00061660","8"
"47455","2024","00061660","7"
"47149","2025","00004419","1"
"47921","2025","00005582","1"
"47468","2025","00004875","1"
"47974","2025","00005672","1"
"47883","2025","00005550","1"
"47897","2024","00089061","1"
"48141","2025","00005982","2"
"47414","2024","00088875","1"
"49101","2025","00007940","1"
"49139","2025","00007997","1"
"48966","2025","00007725","1"
"49108","2025","00007952","1"
"49107","2025","00007950","1"
"49163","2025","00008017","1"
"49166","2024","00055772","11"
"49166","2024","00055772","12"
"49166","2024","00055772","13"
"49166","2024","00055772","14"
"49166","2024","00055772","15"
"49167","2024","00056792","1"
"49127","2025","00007981","1"
"49167","2024","00056792","2"
"49167","2024","00056792","3"
"49167","2024","00056792","4"
"49167","2024","00056792","5"
"49167","2024","00056792","6"
"49167","2024","00056792","7"
"49168","2024","00077694","1"
"49168","2024","00077694","2"
"49161","2025","00008013","1"
"49132","2025","00007991","1"
"26309","2024","00052897","1"
"26440","2024","00053162","1"
"26342","2024","00051283","1"
"26342","2024","00051283","2"
"26360","2024","00052753","1"
"26391","2024","00053104","1"
"26360","2024","00052753","2"
"26478","2024","00053248","1"
"27396","2024","00054981","1"
"26471","2024","00053238","1"
"26473","2024","00053242","1"
"26472","2024","00053240","1"
"26451","2024","00053196","1"
"26439","2024","00053158","1"
"26445","2024","00053176","1"
"26395","2024","00053110","1"
"26396","2024","00053110","2"
"26574","2024","00047613","1"
"26480","2024","00053252","1"
"26486","2024","00053264","1"
"26484","2024","00053258","1"
"26507","2024","00053307","1"
"26511","2024","00053322","1"
"26571","2024","00053396","1"
"28194","2024","00052498","1"
"26512","2024","00053324","1"
"27545","2024","00052862","1"
"27537","2024","00053530","1"
"26587","2024","00053420","1"
"27621","2024","00055513","1"
"26385","2024","00053086","1"
"27540","2024","00055278","1"
"26997","2024","00054201","1"
"26731","2024","00047269","1"
"26999","2024","00050907","1"
"26824","2024","00053937","1"
"27539","2024","00053428","1"
"29147","2024","00058614","2"
"27646","2024","00055570","1"
"26833","2024","00053947","1"
"26998","2024","00054199","1"
"26835","2024","00053948","1"
"26836","2024","00053951","1"
"26839","2024","00053954","1"
"26837","2024","00053952","1"
"26838","2024","00053953","1"
"26879","2024","00054009","1"
"26385","2024","00053086","2"
"26941","2024","00036088","2"
"26941","2024","00036088","1"
"26941","2024","00036088","3"
"26941","2024","00036088","4"
"26941","2024","00036088","5"
"26941","2024","00036088","6"
"26941","2024","00036088","7"
"26941","2024","00036088","8"
"26941","2024","00036088","9"
"26941","2024","00036088","10"
"26941","2024","00036088","11"
"26941","2024","00036088","12"
"26764","2024","00053864","1"
"26764","2024","00053864","2"
"26764","2024","00053864","3"
"26764","2024","00053864","4"
"26764","2024","00053864","5"
"27000","2024","00054199","2"
"27008","2024","00053416","1"
"27008","2024","00053416","2"
"27648","2024","00055578","1"
"27622","2024","00055513","2"
"27626","2024","00055531","1"
"27005","2024","00054209","1"
"27005","2024","00054209","2"
"27619","2024","00055505","1"
"27639","2024","00055556","1"
"27669","2024","00055624","1"
"27809","2024","00055966","1"
"27804","2024","00055940","1"
"27808","2024","00055958","1"
"27810","2024","00055968","1"
"27811","2024","00055970","1"
"27814","2024","00055976","1"
"27815","2024","00055978","1"
"27816","2024","00055980","1"
"27817","2024","00055982","1"
"27820","2024","00055988","1"
"27818","2024","00055984","1"
"27819","2024","00055986","1"
"27823","2024","00056002","1"
"27826","2024","00056014","1"
"27827","2024","00056016","1"
"28890","2024","00058335","1"
"28802","2024","00058175","1"
"29270","2024","00055956","2"
"28976","2024","00058520","1"
"29147","2024","00058614","1"
"28217","2024","00056909","1"
"29359","2024","00022268","2"
"29359","2024","00022268","3"
"28220","2024","00056917","1"
"29270","2024","00055956","1"
"29359","2024","00022268","4"
"29359","2024","00022268","5"
"29387","2024","00036015","1"
"29354","2024","00059367","1"
"29353","2024","00059366","1"
"29359","2024","00022268","6"
"29359","2024","00022268","1"
"29779","2024","00059758","1"
"29363","2024","00059377","1"
"29575","2024","00060016","1"
"29364","2024","00059378","1"
"29362","2024","00059376","1"
"29440","2024","00059584","4"
"29465","2024","00054272","1"
"29470","2024","00059650","1"
"29472","2024","00059652","1"
"29397","2024","00059470","1"
"29389","2024","00059446","1"
"29400","2024","00059476","1"
"29396","2024","00059468","1"
"29372","2024","00059402","1"
"29473","2024","00059654","1"
"29780","2024","00059817","1"
"29778","2024","00059757","1"
"29781","2024","00059811","1"
"29782","2024","00059775","1"
"29822","2024","00038682","1"
"29731","2024","00060365","2"
"29766","2024","00060423","1"
"29731","2024","00060365","1"
"29825","2024","00059785","1"
"29828","2024","00060491","1"
"29912","2024","00060601","1"
"29830","2024","00060494","1"
"29837","2024","00059903","1"
"29572","2024","00060010","1"
"29857","2024","00058972","1"
"29839","2024","00059887","1"
"29859","2024","00060525","1"
"30161","2024","00061153","1"
"30215","2024","00061270","1"
"29847","2024","00059823","1"
"29860","2024","00060525","2"
"29827","2024","00060490","1"
"29827","2024","00060490","2"
"30214","2024","00061268","1"
"29842","2024","00060517","1"
"29842","2024","00060517","2"
"30174","2024","00061188","1"
"30166","2024","00061171","1"
"30231","2024","00061300","1"
"30219","2024","00061276","1"
"30230","2024","00061298","1"
"30253","2024","00059822","1"
"30252","2024","00059788","1"
"30264","2024","00052848","1"
"30250","2024","00061316","1"
"30251","2024","00059766","1"
"30255","2024","00061324","1"
"30256","2024","00059808","1"
"30260","2024","00061328","1"
"30258","2024","00059809","1"
"30269","2024","00059855","1"
"30266","2024","00056431","1"
"30270","2024","00059791","1"
"30271","2024","00059791","2"
"30293","2024","00061376","1"
"30633","2024","00058990","2"
"30301","2024","00059897","1"
"30302","2024","00061392","1"
"31113","2024","00055920","1"
"30633","2024","00058990","1"
"31295","2024","00056871","1"
"31117","2024","00061480","1"
"31223","2024","00057556","1"
"30947","2024","00062622","1"
"31092","2024","00062855","1"
"31118","2024","00053534","3"
"31118","2024","00053534","4"
"31118","2024","00053534","5"
"31118","2024","00053534","6"
"31118","2024","00053534","7"
"31118","2024","00053534","8"
"31118","2024","00053534","9"
"31118","2024","00053534","10"
"31118","2024","00053534","11"
"31118","2024","00053534","12"
"31118","2024","00053534","13"
"31118","2024","00053534","14"
"31118","2024","00053534","15"
"31118","2024","00053534","16"
"31118","2024","00053534","17"
"31118","2024","00053534","18"
"31118","2024","00053534","19"
"31118","2024","00053534","20"
"31118","2024","00053534","21"
"31118","2024","00053534","22"
"31118","2024","00053534","23"
"31118","2024","00053534","24"
"31102","2024","00062881","1"
"31295","2024","00056871","2"
"32271","2024","00065375","1"
"31129","2024","00059272","1"
"31129","2024","00059272","2"
"31129","2024","00059272","3"
"31440","2024","00063540","1"
"31221","2024","00052773","1"
"31221","2024","00052773","2"
"31996","2024","00064728","1"
"31181","2024","00063040","2"
"31926","2024","00064599","1"
"31181","2024","00063040","1"
"31991","2024","00064721","1"
"31985","2024","00064707","1"
"32016","2024","00064765","1"
"31937","2024","00064617","1"
"31999","2024","00064734","1"
"31921","2024","00064561","1"
"31976","2024","00064690","1"
"32036","2024","00064800","1"
"32035","2024","00064796","1"
"32033","2024","00064794","1"
"31886","2024","00064489","1"
"31860","2024","00064445","1"
"32038","2024","00064802","1"
"31863","2024","00026325","2"
"31866","2024","00026325","3"
"31865","2024","00026325","1"
"33154","2024","00067245","1"
"32272","2024","00065375","2"
"32273","2024","00065375","3"
"32493","2024","00064925","1"
"33160","2024","00067262","1"
"32632","2024","00062045","1"
"32632","2024","00062045","2"
"32632","2024","00062045","3"
"32632","2024","00062045","4"
"32632","2024","00062045","5"
"32632","2024","00062045","6"
"32806","2024","00058626","1"
"33159","2024","00067259","1"
"32806","2024","00058626","2"
"33158","2024","00067257","1"
"32806","2024","00058626","3"
"32806","2024","00058626","4"
"32806","2024","00058626","5"
"32806","2024","00058626","6"
"32806","2024","00058626","7"
"32806","2024","00058626","8"
"32806","2024","00058626","9"
"32806","2024","00058626","10"
"32806","2024","00058626","11"
"32806","2024","00058626","12"
"32806","2024","00058626","13"
"33162","2024","00067266","1"
"33164","2024","00067272","1"
"33156","2024","00067251","1"
"33157","2024","00067255","1"
"32650","2024","00066163","1"
"33165","2024","00067274","1"
"33311","2024","00067559","1"
"33355","2024","00067209","6"
"33349","2024","00067625","1"
"33361","2024","00067657","1"
"33354","2024","00067639","1"
"33356","2024","00067641","1"
"33350","2024","00067629","1"
"33324","2024","00067581","1"
"33314","2024","00067565","1"
"33309","2024","00067555","1"
"33344","2024","00067613","1"
"33393","2024","00067873","1"
"33383","2024","00067856","1"
"33380","2024","00067852","1"
"33379","2024","00067850","1"
"33351","2024","00067631","1"
"33322","2024","00067577","1"
"33403","2024","00067898","1"
"33407","2024","00067905","1"
"36481","2024","00073764","2"
"36255","2024","00073364","1"
"36397","2024","00073625","1"
"36434","2024","00073679","1"
"36256","2024","00073364","2"
"36438","2024","00073687","1"
"36257","2024","00073364","3"
"36258","2024","00073364","4"
"36259","2024","00073364","5"
"36398","2024","00073625","2"
"36480","2024","00073764","1"
"36482","2024","00073764","3"
"36483","2024","00073764","4"
"36484","2024","00073764","5"
"36485","2024","00073764","6"
"36486","2024","00073764","7"
"36487","2024","00073764","8"
"36488","2024","00073764","9"
"36489","2024","00073764","10"
"36490","2024","00073764","11"
"36841","2024","00074410","1"
"36809","2024","00074362","1"
"36507","2024","00073804","1"
"36510","2023","00001027","1"
"36856","2024","00074440","1"
"36855","2024","00074438","1"
"36816","2024","00074376","1"
"36820","2024","00074392","1"
"36793","2024","00074314","1"
"36813","2024","00074368","1"
"36796","2024","00074332","1"
"36845","2024","00074418","1"
"36849","2024","00074426","1"
"36794","2024","00074316","1"
"36844","2024","00074416","1"
"36867","2024","00074467","1"
"36740","2024","00074209","2"
"37615","2024","00076019","1"
"36740","2024","00074209","1"
"37615","2024","00076019","2"
"37616","2024","00076021","1"
"37225","2024","00071996","1"
"37225","2024","00071996","2"
"37225","2024","00071996","3"
"37225","2024","00071996","4"
"37225","2024","00071996","5"
"37225","2024","00071996","6"
"37225","2024","00071996","7"
"37225","2024","00071996","8"
"37225","2024","00071996","9"
"37225","2024","00071996","10"
"37225","2024","00071996","11"
"37921","2024","00076602","1"
"37228","2024","00075273","1"
"40596","2024","00081316","3"
"37230","2024","00066503","1"
"38258","2024","00076994","1"
"38258","2024","00076994","2"
"40080","2024","00074997","1"
"38900","2024","00078666","1"
"40080","2024","00074997","2"
"40042","2024","00080354","1"
"40083","2024","00075392","1"
"40448","2024","00081052","1"
"40657","2024","00081444","1"
"40499","2024","00081132","1"
"40497","2024","00081128","1"
"40461","2024","00081078","1"
"39894","2024","00080059","2"
"40460","2024","00081076","1"
"40016","2024","00080289","1"
"40017","2024","00080289","2"
"40018","2024","00080289","3"
"40019","2024","00079363","1"
"40019","2024","00079363","2"
"40019","2024","00079363","3"
"40019","2024","00079363","4"
"40019","2024","00079363","5"
"40019","2024","00079363","6"
"40020","2024","00080291","1"
"40021","2024","00080293","1"
"41253","2024","00070333","1"
"40446","2024","00081048","1"
"40475","2024","00081092","1"
"40579","2024","00081286","1"
"40602","2024","00081326","1"
"40602","2024","00081326","2"
"40609","2024","00081348","1"
"40602","2024","00081326","3"
"40633","2024","00081390","1"
"40636","2024","00081396","1"
"40595","2024","00081314","1"
"40601","2024","00081324","1"
"40621","2024","00081366","1"
"40619","2024","00081362","1"
"40632","2024","00081388","1"
"40635","2024","00081394","1"
"40605","2024","00081338","1"
"40669","2024","00081464","1"
"41785","2024","00083339","2"
"39577","2024","00079549","3"
"39578","2024","00079549","4"
"39579","2024","00079549","5"
"39580","2024","00079549","6"
"39581","2024","00079549","7"
"40520","2024","00081174","1"
"40682","2024","00077519","1"
"40682","2024","00077519","2"
"40683","2024","00068918","1"
"40683","2024","00068918","2"
"40596","2024","00081316","1"
"40596","2024","00081316","2"
"41854","2024","00083447","1"
"41786","2024","00083339","3"
"41787","2024","00083339","4"
"41863","2024","00083451","1"
